LID,Year,Localidad,BufferRadius,LC,PLAND,PLAND_Rescaled,LPI,TE,ED,AREA_AM,SHAPE_AM,CAI_AM,ENN_MN,ENN_AM,MESH
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1991.tif,1991,Doña_Ana,2000,11,9.7474,13.48684301554929,3.3096,109161.1734,26.2471,64.082,4.1797,23.3666,118.4753,108.4787,6.2463
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1992.tif,1992,Doña_Ana,2000,12,35.0281,48.466102328104114,21.9689,143201.0013,34.4318,662.3397,5.5374,65.4854,82.683,60.8211,232.0048
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1992.tif,1992,Doña_Ana,2000,21,4.0976,5.669582446653955,0.7038,54445.7458,13.0911,15.7199,2.3863,18.8093,164.0426,208.8987,0.6441
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1992.tif,1992,Doña_Ana,2000,23,0.3929,0.543630159920524,0.0972,10098.0827,2.428,2.4697,2.3235,0.0,410.2307,338.8613,0.0097
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1992.tif,1992,Doña_Ana,2000,6,16.5544,22.905245913434264,7.1762,79136.6069,19.0279,161.1019,2.9331,56.2598,117.4747,105.2175,26.6695
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1992.tif,1992,Doña_Ana,2000,33,6.2889,8.701541646027444,2.2841,56633.1643,13.6171,63.0404,3.7863,18.0913,203.9684,120.4458,3.9645
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1992.tif,1992,Doña_Ana,2000,3,0.1641,0.22705449031040462,0.0173,7760.841,1.866,0.2623,1.2303,0.0,232.7765,214.3738,0.0004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1992.tif,1992,Doña_Ana,2000,11,9.7474,13.486843015549288,3.3096,109161.1734,26.2471,64.082,4.1797,23.3666,118.4753,108.4787,6.2463
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1993.tif,1993,Doña_Ana,2000,12,35.2958,48.83643382429245,22.1136,145658.1015,35.0226,664.8819,5.515,65.4413,85.3284,60.4367,234.6752
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1993.tif,1993,Doña_Ana,2000,21,4.0976,5.669574602032556,0.7038,54445.7458,13.0911,15.7199,2.3863,18.8093,164.0426,208.8987,0.6441
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1993.tif,1993,Doña_Ana,2000,23,0.3929,0.5436294077358922,0.0972,10098.0827,2.428,2.4697,2.3235,0.0,410.2307,338.8613,0.0097
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1993.tif,1993,Doña_Ana,2000,6,16.5199,22.85747888230126,7.1826,79196.5362,19.0423,161.5192,2.9197,56.3121,114.7465,106.6309,26.6827
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1993.tif,1993,Doña_Ana,2000,33,6.2889,8.701529606287227,2.2841,56633.1643,13.6171,63.0404,3.7863,18.0913,203.9684,120.4458,3.9645
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1993.tif,1993,Doña_Ana,2000,3,0.1749,0.2419974126062803,0.0173,8360.1338,2.0101,0.2295,1.1656,0.0,206.6502,187.9808,0.0004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1993.tif,1993,Doña_Ana,2000,11,9.5035,13.149356264744341,3.2772,106464.356,25.5987,63.764,4.3136,23.1486,136.7847,107.5534,6.0598
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1994.tif,1994,Doña_Ana,2000,12,34.8705,48.24810822253861,21.8005,143260.9305,34.4462,656.3319,5.4972,65.3418,91.2417,61.0166,228.866
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1994.tif,1994,Doña_Ana,2000,21,4.0976,5.669590291297062,0.7038,54445.7458,13.0911,15.7199,2.3863,18.8093,164.0426,208.8987,0.6441
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1994.tif,1994,Doña_Ana,2000,23,0.3929,0.5436309121072374,0.0972,10098.0827,2.428,2.4697,2.3235,0.0,410.2307,338.8613,0.0097
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1994.tif,1994,Doña_Ana,2000,6,16.3946,22.684172439891356,7.1287,78447.4202,18.8622,160.3868,2.9412,55.6755,111.6322,104.4431,26.2948
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1994.tif,1994,Doña_Ana,2000,33,6.2889,8.70155368580098,2.2841,56633.1643,13.6171,63.0404,3.7863,18.0913,203.9684,120.4458,3.9645
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1994.tif,1994,Doña_Ana,2000,3,0.1943,0.26884063686036197,0.0173,9408.8961,2.2623,0.1955,1.0815,0.0,213.1663,268.6354,0.0004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1994.tif,1994,Doña_Ana,2000,11,10.0345,13.884103811504387,3.3074,114554.8081,27.544,62.6377,4.1256,23.3003,111.3929,80.8615,6.2854
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1995.tif,1995,Doña_Ana,2000,12,34.9093,48.30179333170064,21.8048,144759.1624,34.8064,655.8371,5.4967,65.269,102.3689,61.1326,228.9483
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1995.tif,1995,Doña_Ana,2000,21,4.0976,5.669590291297062,0.7038,54445.7458,13.0911,15.7199,2.3863,18.8093,164.0426,208.8987,0.6441
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1995.tif,1995,Doña_Ana,2000,23,0.3929,0.5436309121072374,0.0972,10098.0827,2.428,2.4697,2.3235,0.0,410.2307,338.8613,0.0097
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1995.tif,1995,Doña_Ana,2000,6,16.1766,22.382539610063464,7.0725,76559.6481,18.4083,159.7702,2.9259,55.5452,128.6165,108.3943,25.8454
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1995.tif,1995,Doña_Ana,2000,33,6.2889,8.70155368580098,2.2841,56633.1643,13.6171,63.0404,3.7863,18.0913,203.9684,120.4458,3.9645
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1995.tif,1995,Doña_Ana,2000,3,0.3735,0.5167883575262233,0.0194,17649.1713,4.2436,0.2538,1.2097,0.0,172.4513,178.3216,0.0009
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1995.tif,1995,Doña_Ana,2000,11,10.0345,13.884103811504387,3.3074,114554.8081,27.544,62.6377,4.1256,23.3003,111.3929,80.8615,6.2854
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1996.tif,1996,Doña_Ana,2000,21,4.9957,6.912234531977923,1.8955,48902.2879,11.7582,39.9165,2.6132,32.4978,220.7878,257.9078,1.9941
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1996.tif,1996,Doña_Ana,2000,12,34.946,48.352572803511116,22.4676,147815.5554,35.5413,662.1344,5.0319,66.6399,89.3424,62.444,231.3897
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1996.tif,1996,Doña_Ana,2000,6,16.386,22.67227316311833,7.2021,74312.3003,17.8679,162.7819,2.8088,56.8248,116.8398,103.9276,26.6735
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1996.tif,1996,Doña_Ana,2000,33,5.7319,7.930867969222384,1.7768,51209.565,12.313,50.8489,3.5931,16.3465,233.8847,150.0241,2.9146
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1996.tif,1996,Doña_Ana,2000,3,0.5959,0.8245091894240336,0.0237,27357.7138,6.578,0.2694,1.1941,0.0,135.3938,136.3185,0.0016
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1996.tif,1996,Doña_Ana,2000,11,9.4883,13.12836137273378,2.228,113266.3287,27.2342,43.2965,3.754,22.116,137.5688,94.7654,4.1081
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1996.tif,1996,Doña_Ana,2000,23,0.1295,0.1791809700124389,0.0561,3086.3576,0.7421,1.4216,1.4402,0.0,856.6011,567.8261,0.0018
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1997.tif,1997,Doña_Ana,2000,21,5.6045,7.754581907036337,2.1934,55164.8971,13.2641,45.6277,2.6639,35.2851,269.7919,289.0161,2.5572
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1997.tif,1997,Doña_Ana,2000,12,33.9918,47.0322414608971,22.3402,143530.6123,34.511,669.2457,5.29,65.3414,94.9761,62.3556,227.4886
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1997.tif,1997,Doña_Ana,2000,6,16.4292,22.732014821497263,7.1826,74851.6638,17.9976,162.4173,2.837,56.728,125.6343,101.3818,26.6839
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1997.tif,1997,Doña_Ana,2000,33,5.9953,8.295306433625651,2.4028,50939.8833,12.2482,69.5695,4.0671,18.6532,286.5282,163.9789,4.1709
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1997.tif,1997,Doña_Ana,2000,11,9.864,13.648174847177524,3.329,112427.3188,27.0324,66.0606,4.5432,21.9085,159.5212,111.7795,6.5162
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1997.tif,1997,Doña_Ana,2000,23,0.0864,0.11954605705556956,0.0475,1977.6661,0.4755,1.4501,1.57,0.0,233.8881,206.567,0.0013
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1997.tif,1997,Doña_Ana,2000,3,0.3022,0.4181344727105686,0.0108,14412.9905,3.4655,0.1937,1.1024,0.0,169.1959,170.2682,0.0006
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1998.tif,1998,Doña_Ana,2000,21,5.6757,7.853107579147485,2.2042,52827.6554,12.7021,46.6055,2.5555,38.0373,270.8104,282.605,2.6452
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1998.tif,1998,Doña_Ana,2000,12,34.1041,47.187688952905155,22.5453,143710.4001,34.5543,677.9119,5.358,65.7593,87.4452,62.263,231.1955
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1998.tif,1998,Doña_Ana,2000,11,9.7323,13.46596876024756,2.7267,114285.1264,27.4791,47.885,3.8065,21.362,181.4491,125.2079,4.6603
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1998.tif,1998,Doña_Ana,2000,6,16.2694,22.51094110826543,7.133,74851.6638,17.9976,161.3889,2.8628,56.7012,121.7776,118.6718,26.2571
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1998.tif,1998,Doña_Ana,2000,33,6.0341,8.349003020479207,2.4482,52887.5847,12.7165,70.4497,4.22,17.9964,267.0976,144.3795,4.251
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1998.tif,1998,Doña_Ana,2000,3,0.272,0.37634921886782535,0.0108,13004.6526,3.1269,0.1739,1.0496,0.0,185.5335,191.1069,0.0005
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1998.tif,1998,Doña_Ana,2000,23,0.1857,0.25694136008733515,0.0734,4015.2614,0.9654,2.2865,1.8457,0.0,2164.39,2742.6634,0.0042
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1999.tif,1999,Doña_Ana,2000,21,5.3584,7.414079611696158,2.1999,43059.1837,10.3533,50.5859,2.5598,42.4255,318.4056,271.3364,2.7106
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1999.tif,1999,Doña_Ana,2000,12,33.9573,46.984571065663246,22.6511,127529.496,30.6637,686.5177,4.647,68.9681,81.9191,62.2088,233.1226
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1999.tif,1999,Doña_Ana,2000,6,16.3277,22.59160713569188,7.2193,75930.3907,18.257,163.5076,2.8747,56.8425,123.3988,113.6869,26.6971
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1999.tif,1999,Doña_Ana,2000,33,6.2003,8.578963462302122,2.5108,50939.8833,12.2482,73.1405,3.9558,20.8217,279.4318,148.8525,4.535
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1999.tif,1999,Doña_Ana,2000,11,10.1015,13.976807479387269,3.3484,114764.5606,27.5944,65.7424,4.353,23.0391,138.0511,97.2439,6.6409
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1999.tif,1999,Doña_Ana,2000,3,0.2029,0.2807399136333888,0.0108,9768.4717,2.3488,0.1758,1.0718,0.0,193.6377,172.4786,0.0004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_1999.tif,1999,Doña_Ana,2000,23,0.1252,0.17323133162592547,0.0626,2606.9234,0.6268,1.7648,1.5566,0.0,1427.7421,1265.6334,0.0022
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2000.tif,2000,Doña_Ana,2000,21,5.7966,8.020389272386897,2.1891,47014.5158,11.3043,48.5475,2.619,40.7076,327.8696,271.3901,2.8141
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2000.tif,2000,Doña_Ana,2000,12,34.0112,47.05914909101978,22.4072,134481.2918,32.3352,673.6567,4.9161,67.8304,88.984,61.1312,229.1189
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2000.tif,2000,Doña_Ana,2000,6,16.3558,22.630487330729324,6.889,75750.6029,18.2138,152.1807,2.671,56.8902,117.3754,92.4373,24.8903
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2000.tif,2000,Doña_Ana,2000,33,6.0514,8.372939937708669,2.4288,52048.5749,12.5148,70.2006,4.0437,18.0521,268.6311,150.1883,4.2481
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2000.tif,2000,Doña_Ana,2000,11,9.6373,13.334523261010634,2.1934,104127.1143,25.0367,42.3238,3.5059,23.9695,166.4947,136.723,4.0789
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2000.tif,2000,Doña_Ana,2000,3,0.1533,0.21211152666337357,0.0086,7341.3361,1.7652,0.1581,1.0423,0.0,217.5837,191.1255,0.0002
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2000.tif,2000,Doña_Ana,2000,23,0.2677,0.3703995804813119,0.082,4794.342,1.1528,2.4214,1.6016,0.0,1963.4248,2250.7611,0.0065
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2001.tif,2001,Doña_Ana,2000,21,6.25,8.647730212955544,2.2301,52887.5847,12.7165,48.139,2.6853,40.1382,278.813,245.4432,3.0087
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2001.tif,2001,Doña_Ana,2000,12,33.4478,46.279608098703115,21.9668,138946.0228,33.4087,658.1529,4.988,66.5462,85.3462,61.9524,220.1374
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2001.tif,2001,Doña_Ana,2000,6,16.2133,22.43331908187394,6.8566,75211.2394,18.0841,151.5549,2.6578,56.5113,122.5266,92.7871,24.572
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2001.tif,2001,Doña_Ana,2000,33,5.9218,8.193620604012823,2.418,50190.7673,12.0681,70.5634,4.102,18.1553,244.3464,179.5121,4.1787
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2001.tif,2001,Doña_Ana,2000,11,9.9396,13.752796675950869,3.4413,110809.2284,26.6434,68.7501,4.5535,22.4587,158.5562,106.591,6.8335
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2001.tif,2001,Doña_Ana,2000,23,0.2612,0.3614059410598381,0.082,4824.3066,1.16,2.4451,1.6097,0.8264,1065.6419,1526.2593,0.0064
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2001.tif,2001,Doña_Ana,2000,3,0.2396,0.3315193854438638,0.0108,11626.2792,2.7955,0.1836,1.1171,0.0,180.9784,175.7099,0.0004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2002.tif,2002,Doña_Ana,2000,21,6.7595,9.352693179915681,2.3661,56782.9875,13.6531,55.3531,2.9,41.648,255.5461,111.6179,3.7416
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2002.tif,2002,Doña_Ana,2000,12,32.9188,45.54766421347856,21.6451,142032.3804,34.1508,650.6116,5.3796,65.5758,84.2289,61.5053,214.1737
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2002.tif,2002,Doña_Ana,2000,6,16.1788,22.38558361109843,6.8502,74971.5223,18.0264,151.527,2.6496,56.4718,131.3493,94.4599,24.5152
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2002.tif,2002,Doña_Ana,2000,33,6.0924,8.429669047905659,2.5216,50070.9088,12.0392,73.5126,4.0284,20.0921,216.685,159.5883,4.4787
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2002.tif,2002,Doña_Ana,2000,23,0.1252,0.1732313316259255,0.0648,2936.5344,0.7061,1.805,1.7455,0.0,1393.6111,907.6562,0.0023
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2002.tif,2002,Doña_Ana,2000,11,9.946,13.761651951688938,3.342,107692.9062,25.8941,65.7856,4.2387,23.5294,177.6248,149.5852,6.5431
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2002.tif,2002,Doña_Ana,2000,3,0.2526,0.3495066642868114,0.0108,12285.5013,2.954,0.1711,1.0726,0.0,182.7226,169.0882,0.0004
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2003.tif,2003,Doña_Ana,2000,21,7.8886,10.914957529267378,2.9059,59509.7695,14.3087,67.3103,2.6048,44.7455,183.4869,146.2788,5.3098
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2003.tif,2003,Doña_Ana,2000,12,31.7832,43.976406224705386,21.0643,144249.7636,34.6839,634.6804,5.5002,64.1285,80.1864,62.3276,201.722
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2003.tif,2003,Doña_Ana,2000,6,16.1917,22.40343252625797,6.8631,76529.6835,18.4011,150.396,2.6364,56.2667,123.8266,85.1412,24.3517
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2003.tif,2003,Doña_Ana,2000,33,5.9391,8.217557521242282,2.4374,50340.5905,12.1041,70.661,4.0901,18.2116,242.92,179.8988,4.1966
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2003.tif,2003,Doña_Ana,2000,23,0.3325,0.4600592473292349,0.1101,5453.564,1.3113,2.9129,1.4918,3.8961,949.835,1555.1251,0.0097
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2003.tif,2003,Doña_Ana,2000,11,9.9223,13.728859758721407,3.329,107812.7647,25.9229,65.4385,4.2162,23.4334,191.713,137.1857,6.493
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2003.tif,2003,Doña_Ana,2000,3,0.2159,0.29872719247633633,0.0237,10367.7645,2.4929,0.2388,1.1286,0.0,173.6787,155.9369,0.0005
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2004.tif,2004,Doña_Ana,2000,21,8.668,11.993380672227048,2.9469,65952.1665,15.8578,69.6082,2.7528,44.5081,144.8525,129.3753,6.0336
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2004.tif,2004,Doña_Ana,2000,12,30.965,42.84437384812074,20.3778,150991.807,36.305,612.3255,5.9166,62.5044,86.2158,61.4218,189.6068
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2004.tif,2004,Doña_Ana,2000,3,0.4404,0.6093545048510374,0.0324,18128.6055,4.3589,0.4507,1.319,0.0,161.8381,147.6555,0.002
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2004.tif,2004,Doña_Ana,2000,6,15.9391,22.053956376637533,6.794,75001.487,18.0336,149.64,2.633,55.98,125.6314,86.5457,23.8513
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2004.tif,2004,Doña_Ana,2000,23,0.2871,0.3972426847019366,0.0907,5004.0944,1.2032,2.5039,1.5644,0.7519,986.4342,1522.8566,0.0072
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2004.tif,2004,Doña_Ana,2000,33,5.9326,8.208575239507866,2.4093,50460.4491,12.1329,70.0215,4.1084,18.1587,245.9164,183.9362,4.1541
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2004.tif,2004,Doña_Ana,2000,11,10.041,13.89311667395383,2.6425,111618.2736,26.8379,47.5585,3.6452,23.8873,144.0564,100.2827,4.7754
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2005.tif,2005,Doña_Ana,2000,21,11.1723,15.458384412522449,4.3156,69487.9937,16.708,110.5296,2.9479,52.0773,161.248,110.0644,12.3487
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2005.tif,2005,Doña_Ana,2000,12,28.6572,39.65110261866745,17.4633,159022.3297,38.2359,501.9707,5.7676,59.9895,81.6345,61.9644,143.8506
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2005.tif,2005,Doña_Ana,2000,3,0.5894,0.8155144216267673,0.095,20615.6704,4.9569,1.1804,1.4447,0.0,172.495,153.1079,0.007
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2005.tif,2005,Doña_Ana,2000,23,0.5095,0.7049619915487579,0.1079,9498.79,2.2839,2.635,1.6327,2.5424,334.1893,424.9035,0.0134
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2005.tif,2005,Doña_Ana,2000,33,5.8981,8.160817119438136,2.4136,50340.5905,12.1041,69.8371,4.1332,18.082,251.704,181.1868,4.1191
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2005.tif,2005,Doña_Ana,2000,6,15.9024,22.003115945838996,7.0617,75780.5675,18.221,159.2629,2.8888,55.4168,124.9524,116.9714,25.3267
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2005.tif,2005,Doña_Ana,2000,11,9.5445,13.20610349035745,3.2556,108352.1282,26.0526,60.8576,4.0292,23.3205,146.9779,114.3633,5.8085
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2006.tif,2006,Doña_Ana,2000,21,11.7638,16.276826988666627,4.5898,67780.0094,16.2973,116.86,2.8013,55.8635,188.3129,117.5354,13.7472
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2006.tif,2006,Doña_Ana,2000,12,27.8605,38.54881401568767,16.7034,150871.9484,36.2762,475.4893,5.2901,60.6664,87.7355,63.2456,132.4739
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2006.tif,2006,Doña_Ana,2000,3,0.5764,0.7975282711596121,0.0972,20226.1301,4.8632,1.172,1.4123,0.0,161.943,151.114,0.0068
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2006.tif,2006,Doña_Ana,2000,33,5.8592,8.10700493819986,2.3942,49951.0502,12.0104,69.5552,4.1089,17.7598,252.7845,182.2415,4.0754
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2006.tif,2006,Doña_Ana,2000,23,0.3174,0.4391663311347344,0.0734,6052.8567,1.4554,2.1629,1.6153,0.0,763.3279,1120.9722,0.0069
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2006.tif,2006,Doña_Ana,2000,6,15.8528,21.934518003190664,6.7552,76679.5066,18.4371,149.6422,2.7661,54.6915,125.2053,94.0063,23.7224
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Doña_Ana_2000m_2006.tif,2006,Doña_Ana,2000,11,10.0432,13.896141451960819,3.3916,113925.5507,27.3927,64.0053,4.1808,23.0653,146.4748,115.0581,6.4282
